text,url,table_index,link_type
"Tri-Nation Tournament in Bangladesh, 2008/09",https://www.espncricinfo.com/series/tri-nation-tournament-in-bangladesh-2008-09-378748/match-schedule-fixtures-and-results,1,series
"Zimbabwe in Bangladesh ODI Series, 2008/09",https://www.espncricinfo.com/series/zimbabwe-in-bangladesh-odi-series-2008-09-378746/match-schedule-fixtures-and-results,1,series
"Sri Lanka in Pakistan ODI Series, 2008/09",https://www.espncricinfo.com/series/sri-lanka-in-pakistan-odi-series-2008-09-385748/match-schedule-fixtures-and-results,1,series
"South Africa in Australia ODI Series, 2008/09",https://www.espncricinfo.com/series/south-africa-in-australia-odi-series-2008-09-351612/match-schedule-fixtures-and-results,1,series
"Zimbabwe in Kenya ODI Series, 2008/09",https://www.espncricinfo.com/series/zimbabwe-in-kenya-odi-series-2008-09-385022/match-schedule-fixtures-and-results,1,series
"India in Sri Lanka ODI Series, 2008/09",https://www.espncricinfo.com/series/india-in-sri-lanka-odi-series-2008-09-386526/match-schedule-fixtures-and-results,1,series
"Chappell-Hadlee Trophy (New Zealand in Australia), 2008/09",https://www.espncricinfo.com/series/chappell-hadlee-trophy-2008-09-351614/match-schedule-fixtures-and-results,1,series
"India in New Zealand ODI Series, 2008/09",https://www.espncricinfo.com/series/india-in-new-zealand-odi-series-2008-09-366619/match-schedule-fixtures-and-results,1,series
"England in West Indies ODI Series, 2008/09",https://www.espncricinfo.com/series/england-in-west-indies-odi-series-2008-09-352659/match-schedule-fixtures-and-results,1,series
"Australia in South Africa ODI Series, 2008/09",https://www.espncricinfo.com/series/australia-in-south-africa-odi-series-2008-09-350464/match-schedule-fixtures-and-results,1,series
"ICC World Cup Qualifiers (in South Africa), 2009",https://www.espncricinfo.com/series/icc-world-cup-qualifiers-2009-384067/match-schedule-fixtures-and-results,1,series
"Australia v Pakistan ODI Series (in United Arab Emirates), 2009",https://www.espncricinfo.com/series/australia-v-pakistan-odi-series-2009-390285/match-schedule-fixtures-and-results,1,series
"NatWest Series [West Indies in England], 2009",https://www.espncricinfo.com/series/natwest-series-west-indies-in-england-2009-380711/match-schedule-fixtures-and-results,1,series
"India in West Indies ODI Series, 2009",https://www.espncricinfo.com/series/india-in-west-indies-odi-series-2009-377312/match-schedule-fixtures-and-results,1,series
"Canada in Scotland ODI Series, 2009",https://www.espncricinfo.com/series/canada-in-scotland-odi-series-2009-408328/match-schedule-fixtures-and-results,1,series
"Canada in Netherlands ODI Series, 2009",https://www.espncricinfo.com/series/canada-in-netherlands-odi-series-2009-408331/match-schedule-fixtures-and-results,1,series
"Kenya in Ireland ODI Series, 2009",https://www.espncricinfo.com/series/kenya-in-ireland-odi-series-2009-408329/match-schedule-fixtures-and-results,1,series
"Bangladesh in West Indies ODI Series, 2009",https://www.espncricinfo.com/series/bangladesh-in-west-indies-odi-series-2009-401066/match-schedule-fixtures-and-results,1,series
"Pakistan in Sri Lanka ODI Series, 2009",https://www.espncricinfo.com/series/pakistan-in-sri-lanka-odi-series-2009-403363/match-schedule-fixtures-and-results,1,series
"Bangladesh in Zimbabwe ODI Series, 2009",https://www.espncricinfo.com/series/bangladesh-in-zimbabwe-odi-series-2009-410335/match-schedule-fixtures-and-results,1,series
"Kenya in Canada ODI Series, 2009",https://www.espncricinfo.com/series/kenya-in-canada-odi-series-2009-415151/match-schedule-fixtures-and-results,1,series
"Ireland in Scotland ODI Series, 2009",https://www.espncricinfo.com/series/ireland-in-scotland-odi-series-2009-408330/match-schedule-fixtures-and-results,1,series
"England in Ireland ODI Match, 2009",https://www.espncricinfo.com/series/england-in-ireland-odi-match-2009-383254/match-schedule-fixtures-and-results,1,series
"Australia in Scotland ODI Match, 2009",https://www.espncricinfo.com/series/australia-in-scotland-odi-match-2009-373839/match-schedule-fixtures-and-results,1,series
"Afghanistan in Netherlands ODI Series, 2009",https://www.espncricinfo.com/series/afghanistan-in-netherlands-odi-series-2009-415169/match-schedule-fixtures-and-results,1,series
"Compaq Cup (India, New Zealand, Sri Lanka in Sri Lanka), 2009",https://www.espncricinfo.com/series/compaq-cup-2009-403358/match-schedule-fixtures-and-results,1,series
"NatWest Series [Australia in England], 2009",https://www.espncricinfo.com/series/natwest-series-australia-in-england-2009-350029/match-schedule-fixtures-and-results,1,series
"ICC Champions Trophy (in South Africa), 2009/10",https://www.espncricinfo.com/series/icc-champions-trophy-2009-10-374074/match-schedule-fixtures-and-results,1,series
"Kenya in Zimbabwe ODI Series, 2009/10",https://www.espncricinfo.com/series/kenya-in-zimbabwe-odi-series-2009-10-424850/match-schedule-fixtures-and-results,1,series
"Zimbabwe in Bangladesh ODI Series, 2009/10",https://www.espncricinfo.com/series/zimbabwe-in-bangladesh-odi-series-2009-10-422623/match-schedule-fixtures-and-results,1,series
"Australia in India ODI Series, 2009/10",https://www.espncricinfo.com/series/australia-in-india-odi-series-2009-10-416235/match-schedule-fixtures-and-results,1,series
"Pakistan v New Zealand ODI Series (in United Arab Emirates), 2009/10",https://www.espncricinfo.com/series/pakistan-v-new-zealand-odi-series-2009-10-426717/match-schedule-fixtures-and-results,1,series
"Zimbabwe in South Africa ODI Series, 2009/10",https://www.espncricinfo.com/series/zimbabwe-in-south-africa-odi-series-2009-10-430504/match-schedule-fixtures-and-results,1,series
"England in South Africa ODI Series, 2009/10",https://www.espncricinfo.com/series/england-in-south-africa-odi-series-2009-10-387553/match-schedule-fixtures-and-results,1,series
"Sri Lanka in India ODI Series, 2009/10",https://www.espncricinfo.com/series/sri-lanka-in-india-odi-series-2009-10-430868/match-schedule-fixtures-and-results,1,series
"Tri-Nation Tournament in Bangladesh, 2009/10",https://www.espncricinfo.com/series/tri-nation-tournament-in-bangladesh-2009-10-434245/match-schedule-fixtures-and-results,1,series
"Pakistan in Australia ODI Series, 2009/10",https://www.espncricinfo.com/series/pakistan-in-australia-odi-series-2009-10-406186/match-schedule-fixtures-and-results,1,series
"Bangladesh in New Zealand ODI Series, 2009/10",https://www.espncricinfo.com/series/bangladesh-in-new-zealand-odi-series-2009-10-423773/match-schedule-fixtures-and-results,1,series
"Afghanistan v Canada ODI Series (in United Arab Emirates), 2009/10",https://www.espncricinfo.com/series/afghanistan-v-canada-odi-series-2009-10-446644/match-schedule-fixtures-and-results,1,series
"Netherlands in Kenya ODI Series, 2009/10",https://www.espncricinfo.com/series/netherlands-in-kenya-odi-series-2009-10-442229/match-schedule-fixtures-and-results,1,series
"West Indies in Australia ODI Series, 2009/10",https://www.espncricinfo.com/series/west-indies-in-australia-odi-series-2009-10-406182/match-schedule-fixtures-and-results,1,series
"South Africa in India ODI Series, 2009/10",https://www.espncricinfo.com/series/south-africa-in-india-odi-series-2009-10-441823/match-schedule-fixtures-and-results,1,series
"England in Bangladesh ODI Series, 2009/10",https://www.espncricinfo.com/series/england-in-bangladesh-odi-series-2009-10-426378/match-schedule-fixtures-and-results,1,series
"Chappell-Hadlee Trophy (Australia in New Zealand), 2009/10",https://www.espncricinfo.com/series/chappell-hadlee-trophy-2009-10-423777/match-schedule-fixtures-and-results,1,series
"Zimbabwe in West Indies ODI Series, 2009/10",https://www.espncricinfo.com/series/zimbabwe-in-west-indies-odi-series-2009-10-439108/match-schedule-fixtures-and-results,1,series
"Canada in West Indies ODI Match, 2009/10",https://www.espncricinfo.com/series/canada-in-west-indies-odi-match-2009-10-448359/match-schedule-fixtures-and-results,1,series
"Ireland in West Indies ODI Match, 2009/10",https://www.espncricinfo.com/series/ireland-in-west-indies-odi-match-2009-10-448360/match-schedule-fixtures-and-results,1,series
"South Africa in West Indies ODI Series, 2010",https://www.espncricinfo.com/series/south-africa-in-west-indies-odi-series-2010-439111/match-schedule-fixtures-and-results,1,series
"Zimbabwe Triangular Series (India, Sri Lanka, Zimbabwe), 2010",https://www.espncricinfo.com/series/zimbabwe-triangular-series-2010-452140/match-schedule-fixtures-and-results,1,series
"Scotland in Netherlands ODI Match, 2010",https://www.espncricinfo.com/series/scotland-in-netherlands-odi-match-2010-442231/match-schedule-fixtures-and-results,1,series
"Australia in Ireland ODI Match, 2010",https://www.espncricinfo.com/series/australia-in-ireland-odi-match-2010-426343/match-schedule-fixtures-and-results,1,series
"England in Scotland ODI Match, 2010",https://www.espncricinfo.com/series/england-in-scotland-odi-match-2010-426345/match-schedule-fixtures-and-results,1,series
"Asia Cup (Bangladesh, India, Pakistan, Sri Lanka in Sri Lanka), 2010",https://www.espncricinfo.com/series/asia-cup-2010-424694/match-schedule-fixtures-and-results,1,series
"NatWest Series [Australia in England], 2010",https://www.espncricinfo.com/series/natwest-series-australia-in-england-2010-426380/match-schedule-fixtures-and-results,1,series
"ICC World Cricket League Division One (Afghanistan, Canada, Ireland, Kenya, Netherlands, Scotland in Netherlands), 2010",https://www.espncricinfo.com/series/icc-world-cricket-league-division-one-2010-449745/match-schedule-fixtures-and-results,1,series
"NatWest Series [Bangladesh in England], 2010",https://www.espncricinfo.com/series/natwest-series-bangladesh-in-england-2010-426352/match-schedule-fixtures-and-results,1,series
"Bangladesh in Ireland ODI Series, 2010",https://www.espncricinfo.com/series/bangladesh-in-ireland-odi-series-2010-464810/match-schedule-fixtures-and-results,1,series
"Bangladesh v Netherlands ODI Match (in Scotland), 2010",https://www.espncricinfo.com/series/bangladesh-v-netherlands-odi-match-2010-467443/match-schedule-fixtures-and-results,1,series
"Afghanistan in Scotland ODI Series, 2010",https://www.espncricinfo.com/series/afghanistan-in-scotland-odi-series-2010-450500/match-schedule-fixtures-and-results,1,series
"Netherlands in Ireland ODI Series, 2010",https://www.espncricinfo.com/series/netherlands-in-ireland-odi-series-2010-464718/match-schedule-fixtures-and-results,1,series
"Sri Lanka Triangular Series (India, New Zealand, Sri Lanka), 2010",https://www.espncricinfo.com/series/sri-lanka-triangular-series-2010-456661/match-schedule-fixtures-and-results,1,series
"Ireland in Canada ODI Series, 2010",https://www.espncricinfo.com/series/ireland-in-canada-odi-series-2010-464721/match-schedule-fixtures-and-results,1,series
"NatWest Series [Pakistan in England], 2010",https://www.espncricinfo.com/series/natwest-series-pakistan-in-england-2010-426360/match-schedule-fixtures-and-results,1,series
"Ireland in Zimbabwe ODI Series, 2010/11",https://www.espncricinfo.com/series/ireland-in-zimbabwe-odi-series-2010-11-474452/match-schedule-fixtures-and-results,1,series
"Afghanistan in Kenya ODI Series, 2010/11",https://www.espncricinfo.com/series/afghanistan-in-kenya-odi-series-2010-11-470623/match-schedule-fixtures-and-results,1,series
"New Zealand in Bangladesh ODI Series, 2010/11",https://www.espncricinfo.com/series/new-zealand-in-bangladesh-odi-series-2010-11-476045/match-schedule-fixtures-and-results,1,series
"Australia in India ODI Series, 2010/11",https://www.espncricinfo.com/series/australia-in-india-odi-series-2010-11-464520/match-schedule-fixtures-and-results,1,series
"Zimbabwe in South Africa ODI Series, 2010/11",https://www.espncricinfo.com/series/zimbabwe-in-south-africa-odi-series-2010-11-463135/match-schedule-fixtures-and-results,1,series
"Sri Lanka in Australia ODI Series, 2010/11",https://www.espncricinfo.com/series/sri-lanka-in-australia-odi-series-2010-11-446948/match-schedule-fixtures-and-results,1,series
"Pakistan v South Africa ODI Series (in United Arab Emirates), 2010/11",https://www.espncricinfo.com/series/pakistan-v-south-africa-odi-series-2010-11-461557/match-schedule-fixtures-and-results,1,series
"New Zealand in India ODI Series, 2010/11",https://www.espncricinfo.com/series/new-zealand-in-india-odi-series-2010-11-467881/match-schedule-fixtures-and-results,1,series
"Zimbabwe in Bangladesh ODI Series, 2010/11",https://www.espncricinfo.com/series/zimbabwe-in-bangladesh-odi-series-2010-11-486518/match-schedule-fixtures-and-results,1,series
"India in South Africa ODI Series, 2010/11",https://www.espncricinfo.com/series/india-in-south-africa-odi-series-2010-11-463139/match-schedule-fixtures-and-results,1,series
"Pakistan in New Zealand ODI Series, 2010/11",https://www.espncricinfo.com/series/pakistan-in-new-zealand-odi-series-2010-11-473916/match-schedule-fixtures-and-results,1,series
"West Indies in Sri Lanka ODI Series, 2010/11",https://www.espncricinfo.com/series/west-indies-in-sri-lanka-odi-series-2010-11-464983/match-schedule-fixtures-and-results,1,series
"England in Australia ODI Series, 2010/11",https://www.espncricinfo.com/series/england-in-australia-odi-series-2010-11-446950/match-schedule-fixtures-and-results,1,series
"Chappell-Hadlee Trophy (Australia, New Zealand in India), 2010/11",https://www.espncricinfo.com/series/chappell-hadlee-trophy-2010-11-502618/match-schedule-fixtures-and-results,1,series
"ICC Cricket World Cup (in Bangladesh/India/Sri Lanka), 2010/11",https://www.espncricinfo.com/series/icc-cricket-world-cup-2010-11-381449/match-schedule-fixtures-and-results,1,series
"Australia in Bangladesh ODI Series, 2011",https://www.espncricinfo.com/series/australia-in-bangladesh-odi-series-2011-503358/match-schedule-fixtures-and-results,1,series
"Pakistan in West Indies ODI Series, 2011",https://www.espncricinfo.com/series/pakistan-in-west-indies-odi-series-2011-489204/match-schedule-fixtures-and-results,1,series
"Pakistan in Ireland ODI Series, 2011",https://www.espncricinfo.com/series/pakistan-in-ireland-odi-series-2011-507994/match-schedule-fixtures-and-results,1,series
"India in West Indies ODI Series, 2011",https://www.espncricinfo.com/series/india-in-west-indies-odi-series-2011-489200/match-schedule-fixtures-and-results,1,series
"NatWest Series [Sri Lanka in England], 2011",https://www.espncricinfo.com/series/natwest-series-sri-lanka-in-england-2011-474458/match-schedule-fixtures-and-results,1,series
"Tri-Nation Tournament in Scotland, 2011",https://www.espncricinfo.com/series/tri-nation-tournament-in-scotland-2011-506201/match-schedule-fixtures-and-results,1,series
"Bangladesh in Zimbabwe ODI Series, 2011",https://www.espncricinfo.com/series/bangladesh-in-zimbabwe-odi-series-2011-504004/match-schedule-fixtures-and-results,1,series
"Australia in Sri Lanka ODI Series, 2011",https://www.espncricinfo.com/series/australia-in-sri-lanka-odi-series-2011-516176/match-schedule-fixtures-and-results,1,series
"England in Ireland ODI Match, 2011",https://www.espncricinfo.com/series/england-in-ireland-odi-match-2011-483125/match-schedule-fixtures-and-results,1,series
"Pakistan in Zimbabwe ODI Series, 2011",https://www.espncricinfo.com/series/pakistan-in-zimbabwe-odi-series-2011-504007/match-schedule-fixtures-and-results,1,series
"NatWest Series [India in England], 2011",https://www.espncricinfo.com/series/natwest-series-india-in-england-2011-474461/match-schedule-fixtures-and-results,1,series
"West Indies in Bangladesh ODI Series, 2011/12",https://www.espncricinfo.com/series/west-indies-in-bangladesh-odi-series-2011-12-531977/match-schedule-fixtures-and-results,1,series
"New Zealand in Zimbabwe ODI Series, 2011/12",https://www.espncricinfo.com/series/new-zealand-in-zimbabwe-odi-series-2011-12-527010/match-schedule-fixtures-and-results,1,series
"England in India ODI Series, 2011/12",https://www.espncricinfo.com/series/england-in-india-odi-series-2011-12-521214/match-schedule-fixtures-and-results,1,series
"Australia in South Africa ODI Series, 2011/12",https://www.espncricinfo.com/series/australia-in-south-africa-odi-series-2011-12-514019/match-schedule-fixtures-and-results,1,series
"Pakistan v Sri Lanka ODI Series (in United Arab Emirates), 2011/12",https://www.espncricinfo.com/series/pakistan-v-sri-lanka-odi-series-2011-12-530422/match-schedule-fixtures-and-results,1,series
"Pakistan in Bangladesh ODI Series, 2011/12",https://www.espncricinfo.com/series/pakistan-in-bangladesh-odi-series-2011-12-538066/match-schedule-fixtures-and-results,1,series
"West Indies in India ODI Series, 2011/12",https://www.espncricinfo.com/series/west-indies-in-india-odi-series-2011-12-536926/match-schedule-fixtures-and-results,1,series
"Sri Lanka in South Africa ODI Series, 2011/12",https://www.espncricinfo.com/series/sri-lanka-in-south-africa-odi-series-2011-12-514022/match-schedule-fixtures-and-results,1,series
"Zimbabwe in New Zealand ODI Series, 2011/12",https://www.espncricinfo.com/series/zimbabwe-in-new-zealand-odi-series-2011-12-520583/match-schedule-fixtures-and-results,1,series
"Pakistan v Afghanistan ODI Match (in United Arab Emirates), 2011/12",https://www.espncricinfo.com/series/pakistan-v-afghanistan-odi-match-2011-12-545658/match-schedule-fixtures-and-results,1,series
"Pakistan v England ODI Series (in United Arab Emirates), 2011/12",https://www.espncricinfo.com/series/pakistan-v-england-odi-series-2011-12-531622/match-schedule-fixtures-and-results,1,series
"South Africa in New Zealand ODI Series, 2011/12",https://www.espncricinfo.com/series/south-africa-in-new-zealand-odi-series-2011-12-520586/match-schedule-fixtures-and-results,1,series
"Commonwealth Bank Series (Australia, India, Sri Lanka in Australia), 2011/12",https://www.espncricinfo.com/series/commonwealth-bank-series-2011-12-518940/match-schedule-fixtures-and-results,1,series
"Asia Cup (Bangladesh, India, Pakistan, Sri Lanka in Bangladesh), 2011/12",https://www.espncricinfo.com/series/asia-cup-2011-12-524504/match-schedule-fixtures-and-results,1,series
"Australia in West Indies ODI Series, 2011/12",https://www.espncricinfo.com/series/australia-in-west-indies-odi-series-2011-12-540165/match-schedule-fixtures-and-results,1,series
"Pakistan in Sri Lanka ODI Series, 2012",https://www.espncricinfo.com/series/pakistan-in-sri-lanka-odi-series-2012-562433/match-schedule-fixtures-and-results,1,series
"NatWest Series [West Indies in England], 2012",https://www.espncricinfo.com/series/natwest-series-west-indies-in-england-2012-534189/match-schedule-fixtures-and-results,1,series
"Australia in Ireland ODI Match, 2012",https://www.espncricinfo.com/series/australia-in-ireland-odi-match-2012-534194/match-schedule-fixtures-and-results,1,series
"NatWest Series [Australia in England], 2012",https://www.espncricinfo.com/series/natwest-series-australia-in-england-2012-534193/match-schedule-fixtures-and-results,1,series
"New Zealand in West Indies ODI Series, 2012",https://www.espncricinfo.com/series/new-zealand-in-west-indies-odi-series-2012-560919/match-schedule-fixtures-and-results,1,series
"India in Sri Lanka ODI Series, 2012",https://www.espncricinfo.com/series/india-in-sri-lanka-odi-series-2012-564779/match-schedule-fixtures-and-results,1,series
"Afghanistan v Australia ODI Match (in United Arab Emirates), 2012",https://www.espncricinfo.com/series/afghanistan-v-australia-odi-match-2012-571948/match-schedule-fixtures-and-results,1,series
"Pakistan v Australia ODI Series (in United Arab Emirates), 2012",https://www.espncricinfo.com/series/pakistan-v-australia-odi-series-2012-571143/match-schedule-fixtures-and-results,1,series
"NatWest Series [South Africa in England], 2012",https://www.espncricinfo.com/series/natwest-series-south-africa-in-england-2012-534192/match-schedule-fixtures-and-results,1,series
"New Zealand in Sri Lanka ODI Series, 2012/13",https://www.espncricinfo.com/series/new-zealand-in-sri-lanka-odi-series-2012-13-582182/match-schedule-fixtures-and-results,1,series
"West Indies in Bangladesh ODI Series, 2012/13",https://www.espncricinfo.com/series/west-indies-in-bangladesh-odi-series-2012-13-586601/match-schedule-fixtures-and-results,1,series
"Pakistan in India ODI Series, 2012/13",https://www.espncricinfo.com/series/pakistan-in-india-odi-series-2012-13-589304/match-schedule-fixtures-and-results,1,series
"Sri Lanka in Australia ODI Series, 2012/13",https://www.espncricinfo.com/series/sri-lanka-in-australia-odi-series-2012-13-572998/match-schedule-fixtures-and-results,1,series
"New Zealand in South Africa ODI Series, 2012/13",https://www.espncricinfo.com/series/new-zealand-in-south-africa-odi-series-2012-13-567345/match-schedule-fixtures-and-results,1,series
"England in India ODI Series, 2012/13",https://www.espncricinfo.com/series/england-in-india-odi-series-2012-13-565798/match-schedule-fixtures-and-results,1,series
"West Indies in Australia ODI Series, 2012/13",https://www.espncricinfo.com/series/west-indies-in-australia-odi-series-2012-13-572999/match-schedule-fixtures-and-results,1,series
"England in New Zealand ODI Series, 2012/13",https://www.espncricinfo.com/series/england-in-new-zealand-odi-series-2012-13-569232/match-schedule-fixtures-and-results,1,series
"Zimbabwe in West Indies ODI Series, 2012/13",https://www.espncricinfo.com/series/zimbabwe-in-west-indies-odi-series-2012-13-593979/match-schedule-fixtures-and-results,1,series
"Pakistan in South Africa ODI Series, 2012/13",https://www.espncricinfo.com/series/pakistan-in-south-africa-odi-series-2012-13-567348/match-schedule-fixtures-and-results,1,series
"Bangladesh in Sri Lanka ODI Series, 2012/13",https://www.espncricinfo.com/series/bangladesh-in-sri-lanka-odi-series-2012-13-602467/match-schedule-fixtures-and-results,1,series
"Bangladesh in Zimbabwe ODI Series, 2013",https://www.espncricinfo.com/series/bangladesh-in-zimbabwe-odi-series-2013-623569/match-schedule-fixtures-and-results,1,series
"Pakistan in Scotland ODI Series, 2013",https://www.espncricinfo.com/series/pakistan-in-scotland-odi-series-2013-601075/match-schedule-fixtures-and-results,1,series
"Pakistan in Ireland ODI Series, 2013",https://www.espncricinfo.com/series/pakistan-in-ireland-odi-series-2013-601611/match-schedule-fixtures-and-results,1,series
"Netherlands v South Africa ODI Match (in Netherlands), 2013",https://www.espncricinfo.com/series/netherlands-v-south-africa-odi-match-2013-602760/match-schedule-fixtures-and-results,1,series
"NatWest Series [New Zealand in England], 2013",https://www.espncricinfo.com/series/natwest-series-new-zealand-in-england-2013-566899/match-schedule-fixtures-and-results,1,series
"ICC Champions Trophy (in England), 2013",https://www.espncricinfo.com/series/icc-champions-trophy-2013-566910/match-schedule-fixtures-and-results,1,series
"West Indies Tri-Nation Series (India, Sri Lanka, West Indies), 2013",https://www.espncricinfo.com/series/west-indies-tri-nation-series-2013-597920/match-schedule-fixtures-and-results,1,series
"Pakistan in West Indies ODI Series, 2013",https://www.espncricinfo.com/series/pakistan-in-west-indies-odi-series-2013-645627/match-schedule-fixtures-and-results,1,series
"South Africa in Sri Lanka ODI Series, 2013",https://www.espncricinfo.com/series/south-africa-in-sri-lanka-odi-series-2013-635651/match-schedule-fixtures-and-results,1,series
"India in Zimbabwe ODI Series, 2013",https://www.espncricinfo.com/series/india-in-zimbabwe-odi-series-2013-643659/match-schedule-fixtures-and-results,1,series
"Pakistan in Zimbabwe ODI Series, 2013",https://www.espncricinfo.com/series/pakistan-in-zimbabwe-odi-series-2013-659539/match-schedule-fixtures-and-results,1,series
"RSA Challenge (England in Ireland), 2013",https://www.espncricinfo.com/series/rsa-challenge-2013-566904/match-schedule-fixtures-and-results,1,series
"Australia in Scotland ODI Match, 2013",https://www.espncricinfo.com/series/australia-in-scotland-odi-match-2013-566903/match-schedule-fixtures-and-results,1,series
"NatWest Series [Australia in England], 2013",https://www.espncricinfo.com/series/natwest-series-australia-in-england-2013-566896/match-schedule-fixtures-and-results,1,series
"ICC World Cricket League Championship, 2011-2013/14",https://www.espncricinfo.com/series/icc-world-cricket-league-championship-2011-2013-14-518430/match-schedule-fixtures-and-results,1,series
"Australia in India ODI Series, 2013/14",https://www.espncricinfo.com/series/australia-in-india-odi-series-2013-14-647245/match-schedule-fixtures-and-results,1,series
"New Zealand in Bangladesh ODI Series, 2013/14",https://www.espncricinfo.com/series/new-zealand-in-bangladesh-odi-series-2013-14-668939/match-schedule-fixtures-and-results,1,series
"Pakistan v South Africa ODI Series (in United Arab Emirates), 2013/14",https://www.espncricinfo.com/series/pakistan-v-south-africa-odi-series-2013-14-649079/match-schedule-fixtures-and-results,1,series
"New Zealand in Sri Lanka ODI Series, 2013/14",https://www.espncricinfo.com/series/new-zealand-in-sri-lanka-odi-series-2013-14-668943/match-schedule-fixtures-and-results,1,series
"West Indies in India ODI Series, 2013/14",https://www.espncricinfo.com/series/west-indies-in-india-odi-series-2013-14-676521/match-schedule-fixtures-and-results,1,series
"Pakistan in South Africa ODI Series, 2013/14",https://www.espncricinfo.com/series/pakistan-in-south-africa-odi-series-2013-14-685725/match-schedule-fixtures-and-results,1,series
"India in South Africa ODI Series, 2013/14",https://www.espncricinfo.com/series/india-in-south-africa-odi-series-2013-14-648631/match-schedule-fixtures-and-results,1,series
"Pakistan v Sri Lanka ODI Series (in United Arab Emirates), 2013/14",https://www.espncricinfo.com/series/pakistan-v-sri-lanka-odi-series-2013-14-657623/match-schedule-fixtures-and-results,1,series
"West Indies in New Zealand ODI Series, 2013/14",https://www.espncricinfo.com/series/west-indies-in-new-zealand-odi-series-2013-14-661675/match-schedule-fixtures-and-results,1,series
"England in Australia ODI Series, 2013/14",https://www.espncricinfo.com/series/england-in-australia-odi-series-2013-14-636157/match-schedule-fixtures-and-results,1,series
"India in New Zealand ODI Series, 2013/14",https://www.espncricinfo.com/series/india-in-new-zealand-odi-series-2013-14-667635/match-schedule-fixtures-and-results,1,series
"ICC Cricket World Cup Qualifier (in New Zealand), 2013/14",https://www.espncricinfo.com/series/icc-cricket-world-cup-qualifier-2013-14-681019/match-schedule-fixtures-and-results,1,series
"Sri Lanka in Bangladesh ODI Series, 2013/14",https://www.espncricinfo.com/series/sri-lanka-in-bangladesh-odi-series-2013-14-690345/match-schedule-fixtures-and-results,1,series
"Ireland in West Indies ODI Match, 2013/14",https://www.espncricinfo.com/series/ireland-in-west-indies-odi-match-2013-14-702135/match-schedule-fixtures-and-results,1,series
"England in West Indies ODI Series, 2013/14",https://www.espncricinfo.com/series/england-in-west-indies-odi-series-2013-14-636530/match-schedule-fixtures-and-results,1,series
"Asia Cup (Afghanistan, Bangladesh, India, Pakistan, Sri Lanka in Bangladesh), 2013/14",https://www.espncricinfo.com/series/asia-cup-2013-14-671665/match-schedule-fixtures-and-results,1,series
"Asian Cricket Council Premier League (Afghanistan, Hong Kong, Malaysia, Nepal, Oman, United Arab Emirates in Malaysia), 2014",https://www.espncricinfo.com/series/asian-cricket-council-premier-league-2014-736495/match-schedule-fixtures-and-results,1,series
"Sri Lanka in Ireland ODI Series, 2014",https://www.espncricinfo.com/series/sri-lanka-in-ireland-odi-series-2014-706765/match-schedule-fixtures-and-results,1,series
"England in Scotland ODI Match, 2014",https://www.espncricinfo.com/series/england-in-scotland-odi-match-2014-684675/match-schedule-fixtures-and-results,1,series
"Sri Lanka in England ODI Series, 2014",https://www.espncricinfo.com/series/sri-lanka-in-england-odi-series-2014-667883/match-schedule-fixtures-and-results,1,series
"India in Bangladesh ODI Series, 2014",https://www.espncricinfo.com/series/india-in-bangladesh-odi-series-2014-743889/match-schedule-fixtures-and-results,1,series
"South Africa in Sri Lanka ODI Series, 2014",https://www.espncricinfo.com/series/south-africa-in-sri-lanka-odi-series-2014-730073/match-schedule-fixtures-and-results,1,series
"Afghanistan in Zimbabwe ODI Series, 2014",https://www.espncricinfo.com/series/afghanistan-in-zimbabwe-odi-series-2014-756019/match-schedule-fixtures-and-results,1,series
"South Africa in Zimbabwe ODI Series, 2014",https://www.espncricinfo.com/series/south-africa-in-zimbabwe-odi-series-2014-736433/match-schedule-fixtures-and-results,1,series
"Bangladesh in West Indies ODI Series, 2014",https://www.espncricinfo.com/series/bangladesh-in-west-indies-odi-series-2014-730267/match-schedule-fixtures-and-results,1,series
"Pakistan in Sri Lanka ODI Series, 2014",https://www.espncricinfo.com/series/pakistan-in-sri-lanka-odi-series-2014-745151/match-schedule-fixtures-and-results,1,series
"India in England ODI Series, 2014",https://www.espncricinfo.com/series/india-in-england-odi-series-2014-667699/match-schedule-fixtures-and-results,1,series
"Zimbabwe Triangular Series (Australia, South Africa, Zimbabwe), 2014",https://www.espncricinfo.com/series/zimbabwe-triangular-series-2014-736429/match-schedule-fixtures-and-results,1,series
"Scotland in Ireland ODI Series, 2014",https://www.espncricinfo.com/series/scotland-in-ireland-odi-series-2014-727933/match-schedule-fixtures-and-results,1,series
"Pakistan v Australia ODI Series (in United Arab Emirates), 2014/15",https://www.espncricinfo.com/series/pakistan-v-australia-odi-series-2014-15-727913/match-schedule-fixtures-and-results,1,series
"West Indies in India ODI Series, 2014/15",https://www.espncricinfo.com/series/west-indies-in-india-odi-series-2014-15-770053/match-schedule-fixtures-and-results,1,series
"South Africa in New Zealand ODI Series, 2014/15",https://www.espncricinfo.com/series/south-africa-in-new-zealand-odi-series-2014-15-749763/match-schedule-fixtures-and-results,1,series
"Hong Kong v Papua New Guinea ODI Series (in Australia), 2014/15",https://www.espncricinfo.com/series/hong-kong-v-papua-new-guinea-odi-series-2014-15-791625/match-schedule-fixtures-and-results,1,series
